#Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp label
1.4415.55 1.85787582465 0.841401296385 -0.0144322327069 0.971562046344 0.255116281476 0.450013581744 0.114000502867 0.768390400936 1.16875238095 0.966321316518 3
1.4417.13 1.59076628806 0.952969281781 -0.0363673458703 0.982604289474 0.405300904539 0.846198832286 0.0471724077881 0.797233502839 -1.76846363636 0.978774379779 3
1.4531.168 1.46382065269 0.944825322558 -0.0868868667289 0.980521275273 -0.754927596908 0.7906771067 0.241924154758 0.908547415168 1.39419387755 0.822227730362 3
1.4531.99 1.85056760182 0.939161924258 -0.0154500403478 0.972308166843 -0.284392096352 0.676123081017 0.116596248654 0.773603497843 1.63686026201 0.964330079794 3
1.4532.66 1.80438996473 0.951541469422 -0.0274551584925 0.993206271126 -0.135078674171 0.859011175782 0.0695596521815 0.847321167604 0.796476190476 0.988713622915 3
1.4534.23 1.53505821243 0.963660257693 -0.00982221268294 0.97631393146 0.717190188591 0.834241185657 0.0785467433601 0.878234414244 -0.284111111111 0.963796451853 3
1.4534.33 1.90783657565 0.932830425781 -0.0325985878492 0.992882706911 -0.858135020174 0.830960205727 0.0799310513453 0.908128772531 0.377349344978 0.962802347003 3
1.4534.48 2.27597072057 0.95371315852 -0.0187103043813 0.965076738122 -0.538269467686 0.628581871108 0.0628442534042 0.800709111758 0.03159 0.974731391525 3
1.4539.77 1.86091974658 0.948741898234 -0.0315071945372 0.970047663614 0.211745523387 0.549221714752 0.0833864826213 0.765753378047 0.268538812785 0.898123145112 3
1.4652.42 1.88728802553 0.916215772856 -0.0184998932401 0.99453780266 -4.25987584963 0.917405931868 0.0588170871161 0.884487738011 0.270152838428 0.991537868257 3
1.4653.29 1.91749286179 0.974987702833 -0.0273205198144 0.979355229145 -2.03376183043 0.82125991377 0.0688556254111 0.849001410603 0.0683041474654 0.984646999569 3
1.4655.46 2.22935743172 0.912466383226 -0.0209777318433 0.835861828287 0.293707952668 0.66642374898 0.0799336409533 0.743497713118 0.45989010989 0.957682155062 3
1.4657.37 2.65120815821 0.950660506201 -0.0109132741653 0.900782724033 -1.9124107777 0.845205596306 0.0763828167414 0.747301021865 0.780908163265 0.950969737605 3
1.4659.63 2.15693378826 0.931480908023 -0.0344555611712 0.97612519339 -15.5471223345 0.744761578852 0.0861076152249 0.766549275647 1.29410227273 0.929966489402 3
2.4662.12 2.4210027858 0.947790889213 -0.0232219391837 0.969095040958 -0.479163308233 0.879518396005 0.0816281415566 0.795173869335 0.135917355372 0.965390956562 3
2.4785.21 2.1764316175 0.930263096745 -0.0309708127415 0.967567462903 -0.551736258763 0.881647959812 0.0514778029057 0.652524161563 -1.27992990654 0.956858269716 3
2.4788.82 1.97139273779 0.968561642546 -0.0191872585573 0.982791220118 -0.50474732608 0.690099738401 0.0600390144749 0.801726700032 1.01593 0.977010395921 3
2.4790.48 1.96192755414 0.927039338654 -0.0308868004374 0.983721804753 -1.40377712376 0.753295136076 0.057942715917 0.92813429201 1.36460679612 0.97914291801 3
2.5026.16 1.30709804236 0.968997193635 -0.0287443640742 0.986833460121 -2.80868169791 0.904531957085 0.0773062726865 0.681027989315 -0.217077294686 0.953417278363 3
2.5027.10 1.71595542556 0.961664561958 -0.0359792713409 0.98153371507 3.3083399214 0.900429950235 0.0642460556106 0.854678694899 0.214035897436 0.979297174722 3
2.5144.4495 2.06777970836 0.978445714524 -0.0323668945848 0.95695139132 0.532682869199 0.886831366355 0.057487211872 0.833279287513 -1.61142713568 0.991064396638 3
2.5148.126 1.88136490135 0.962695574831 -0.0285598294618 0.959522714089 -0.62072754092 0.62123785332 0.0867121235988 0.835163373778 1.29368 0.960143712417 3
2.5148.29 2.02404802525 0.967758724565 -0.0320233998892 0.986334581856 -0.44791822995 0.746859453286 0.0710371804368 0.788482578016 0.476613065327 0.963186453076 3
2.5265.3739 1.93465514597 0.948819901995 -0.0335413326786 0.974633695759 -7.03187854739 0.803154193941 0.0587055891088 0.690414163109 0.116489473684 0.946980831019 3
2.5268.1302 2.16328954446 0.965798495307 -0.038442579587 0.980415449059 -1.18697304314 0.884164163287 0.0464979656079 0.687235069081 -0.725829015544 0.964138151179 3
2.5268.1328 2.0497793475 0.859614964905 -0.035451628455 0.888376958215 1.77472582224 0.644355395754 0.0989608022579 0.643212347205 1.35533027523 0.954311343917 3
2.5270.1994 2.12991559871 0.93314163632 -0.0306378739183 0.949435994756 2.15048636379 0.837628337404 0.07334211719 0.710342109779 0.0791294964029 0.968110724314 3
2.5386.4437 2.42007908229 0.966091899364 -0.0101967537823 0.972967211248 1.31936537477 0.699997014618 0.0820666621571 0.712007017414 0.411104761905 0.976723647797 3
2.5390.43 2.14268480478 0.948900944725 -0.0424601901631 0.987638496626 -0.235841427129 0.847575098821 0.0554288477741 0.875749431428 1.11958937198 0.968750148406 3
2.5509.20 1.81502997344 0.902967773694 -0.0143554349983 0.988413927375 -1.29697036882 0.881020667863 0.0916418658105 0.895596159154 -1.60863157895 0.963772654475 3
2.5510.52 1.41460629793 0.956136557275 -0.0176619045154 0.976980576448 0.0549593875683 0.813649439205 0.0937039020033 0.884520429481 1.44624 0.955193942268 3
2.5628.4390 1.76376136046 0.966430597065 -0.0334239708161 0.984010582404 0.421494948598 0.841274860122 0.0757728782402 0.597745394526 -0.52243902439 0.974786696708 3
2.5631.44 2.17401149854 0.956508105448 -0.0178305443759 0.98485904426 -0.585918947824 0.776995163233 0.0595565854118 0.898349598669 0.793651960784 0.973206226751 3
2.5750.1942 2.34350313933 0.94110320909 -0.0162199102395 0.900446203476 0.924334591247 0.897343703601 0.102373368391 0.794886248638 0.105577777778 0.888915590051 3
2.5750.1943 2.02822040826 0.931979623668 -0.0261766723577 0.962485005888 -6.97484770468 0.847855750753 0.0969068831925 0.694756487132 0.108944444444 0.924333117842 3
2.5751.44 2.00377401412 0.940904862747 -0.0477505129884 0.979504313178 -1.6785601657 0.854580162981 0.149635330376 0.844578196201 0.886502762431 0.923914141374 3
1.3325.93 1.35487366106 0.981367027339 -0.0425560954971 0.974821769494 0.0230253591903 0.706788714167 0.118978341962 0.770233257965 1.51419327731 0.98212277747 4
1.3442.172 1.75959933694 0.925449562839 -0.0163567787526 0.932479192141 0.899312588723 0.599335510921 0.111976272558 0.742339920203 -0.800632352941 0.96730775621 4
1.3442.233 1.39204335574 0.847354676551 -0.0418906593154 0.92957448983 0.645058981476 0.73306399013 0.0804284401681 0.744609865276 0.0243134328358 0.969362772021 4
1.3443.177 1.69286643855 0.956781475573 -0.00790488837282 0.920971071571 0.219791714684 0.794693905152 0.126467232076 0.743622154238 -1.70779104478 0.960348162785 4
1.3444.1086 2.03295322607 0.952642290033 -0.0496885242195 0.946065284176 0.290314809708 0.841274846446 0.0992627016317 0.809464923627 -0.0294814814815 0.963773381701 4
1.3444.614 1.42545491533 0.923882537864 -0.023336783958 0.958713643939 0.143172242721 0.742432340948 0.120662229018 0.887679250246 -0.553715328467 0.932691409855 4
1.3444.880 1.66584785391 0.954856191671 -0.0205571961687 0.960731534909 0.202250267402 0.763164800494 0.126706604277 0.747728085061 0.514125925926 0.972659929239 4
1.3445.320 1.71964798089 0.939588921023 -0.0113181739298 0.902702880841 0.243369572354 0.635138031843 0.0830239066367 0.824719306427 -1.08193333333 0.807753912997 4
1.3446.1407 1.92471467014 0.971719465183 -0.0185650027788 0.969451254928 0.172238473841 0.86118648274 0.0658398168032 0.549124752879 -0.457117391304 0.954605390572 4
1.3447.783 1.78078418768 0.975569049567 -0.0304366044402 0.986607405873 0.10272991633 0.869658422797 0.127062208149 0.871963109735 0.875678571429 0.991833169947 4
1.3448.153 1.77989578921 0.98281960791 -0.005916463797 0.977977236871 0.104937878585 0.82083416281 0.0918479251173 0.867961502506 -0.773964125561 0.983553466374 4
1.3448.294 1.9971222555 0.923568666552 -0.0120825088597 0.93502397807 0.235679624109 0.866009981759 0.0691233963255 0.784887210104 0.0419724770642 0.960691586211 4
1.3449.149 2.30539652043 0.944545702413 -0.0111860136436 0.969980788781 1.139111544 0.820630419456 0.075488367446 0.652987395377 1.49327727273 0.961988065829 4
1.3449.27 1.55564357537 0.785372060569 -0.0115552526905 0.932684177707 0.471986861204 0.887078245374 0.152839526617 0.824981512173 -3.83721393035 0.96987916789 4
1.3449.948 1.71258943155 0.943957302167 -0.0335802679453 0.90542285659 0.782206006917 0.70014410848 0.0897351258126 0.746898149103 2.84492622951 0.886645374731 4
1.3562.57 1.80961834801 0.961160264616 -0.0116639209751 0.919731068647 0.218510524499 0.740821952476 0.093917027977 0.617653557873 -1.45984158416 0.85387292418 4
1.3564.163 2.04817653556 0.967680786331 -0.0102515792815 0.7617649599 -0.060317814114 0.657100412894 0.103367771452 0.7600638458 -1.60476515152 0.97312902172 4
1.3564.516 1.8364361289 0.914088029556 -0.0168499567434 0.903436937348 0.2004449448 0.737366547558 0.111557377359 0.600077311955 1.47570992366 0.949440187716 4
1.3565.99 2.07825641542 0.942494262779 -0.0105855851613 0.926941187881 0.393122678444 0.788557812264 0.0916166699693 0.602114146089 -2.65134848485 0.942593718418 4
1.3566.1669 1.79957696189 0.717431066387 -0.0928978373998 0.847891605537 -0.594105976634 -1.0 0.20489832311 -1.0 4.7885862069 0.878578577241 4
1.3566.24 1.77313606693 0.75802646929 -0.00453223802809 0.968938837385 1.76575893086 0.628557353875 0.143477425944 0.779544093756 -1.56266666667 0.963512862042 4
1.3566.63 1.60744060136 0.985099747266 -0.00885583329629 0.946161062331 0.297159970652 0.88328248019 0.0829729139272 0.872838941198 -1.70567857143 0.978233233278 4
1.3567.1118 1.95197430903 0.977262009973 -0.00786280283339 0.974247084811 0.0737762551719 0.737479643867 0.118515972923 0.77662039171 -0.454205607477 0.954093399054 4
1.3567.1136 1.90480281542 0.980909881984 -0.0146014993758 0.9782701725 0.200365741565 0.864380280997 0.0816422613584 0.696301976317 -0.830466346154 0.967225250902 4
1.3567.1207 1.58998668299 0.966141246142 -0.0157788798454 0.944851834856 -0.18827317894 0.903522140196 0.0758023165318 0.772784370034 -0.0930448430493 0.895697086 4
1.3568.288 2.0979780854 0.957807196749 -0.00837728749964 0.945692851335 0.258550124328 0.890520997282 0.10255419848 0.861912007168 -0.515307692308 0.951335651651 4
1.3568.297 2.06412195685 0.978793079197 -0.0170589246436 0.980576049409 0.0760425374398 0.720354765425 0.0555098048427 0.772306113721 -1.67409545455 0.950036011564 4
1.3569.1182 1.74493333968 0.975600189851 -0.0469472953294 0.928869410683 -0.0104228247049 0.858299864273 0.0854429703299 0.888847705109 2.89642396313 0.97618092037 4
1.3569.71 1.74744539426 0.971039811696 -0.008420519876 0.942219844579 0.146941479822 0.892140743059 0.0796128651167 0.87859944722 -0.19659009009 0.961488693288 4
1.3571.131 1.87801214748 0.950723468005 -0.00509159088105 0.963821163613 0.245041850845 0.795618306566 0.0577219222731 0.902504187274 -2.19242009132 0.937911223622 4
1.3571.1323 1.91284012574 0.983400844449 -0.0334645011977 0.941060245951 0.606685422754 0.853771351274 0.0599610414174 0.767149131879 0.0421454545455 0.9804924529 4
1.3571.598 1.74013698062 0.89535070763 -0.0466637812025 0.951549219698 0.285968852001 0.542285949364 0.0824219989071 0.57293991356 1.45723484848 0.970233437179 4
1.3684.237 1.92417671812 0.910042120293 -0.0134807765815 0.968620718163 0.508246442564 0.883091502677 0.0720105990523 0.912665082203 -0.604560538117 0.951105425053 4
1.3684.265 2.09987489035 0.969348455171 -0.0454462535311 0.935252121608 -0.0831165135591 0.883059033732 0.105679350725 0.543336273282 0.672885496183 0.947400139324 4
1.3685.92 1.94812994013 0.902446215267 -0.0113622033541 0.903272822306 0.366666379497 0.725418358073 0.114123432782 0.705237763554 -2.67644347826 0.937805155842 4
1.3687.1568 1.78680417205 0.861605219953 -0.0560897863113 0.767380030465 -0.0342738317168 0.85006858882 0.109402619041 0.634390087484 1.94020472441 0.910019329984 4
1.3687.193 1.9299347326 0.939273189024 -0.0149718604405 0.891112687596 0.143108418676 0.634836024226 0.14249018186 0.801213595655 -1.74566037736 0.955059373996 4
1.3687.887 2.18258265718 0.981566934329 -0.0344199400519 0.948910776833 -0.0376815699251 0.645452345473 0.0928633159645 0.871425607097 1.59105333333 0.967896262151 4
1.3688.1073 2.23254018309 0.95134385398 -0.0064660195087 0.943632808516 -0.173441138805 0.704272832473 0.0747013108547 0.676900292376 -0.728083832335 0.964703432507 4
1.3688.1093 1.8646784367 0.969655550252 -0.00575548688837 0.932424471352 0.407550377623 0.903966324151 0.132376373591 0.783679382132 1.2283989071 0.978844630651 4
1.3690.31 1.77583681884 0.953407040415 -0.0146844315038 0.965808021496 0.481981542189 0.82611956606 0.0721793723294 0.865110230105 -2.29626153846 0.979991336134 4
1.3691.210 2.03831346503 0.945658539141 -0.0135568681057 0.902003161049 0.253125405145 0.743214107654 0.0562550520718 0.650150641584 -1.35143457944 0.972267303868 4
1.3692.337 1.79002223639 0.948761069132 -0.012135706322 0.869715080848 0.429599025465 0.900532508354 0.0545892667158 0.915642935318 1.25652380952 0.973834386879 4
1.3692.66 2.32795259302 0.983550576366 -0.016226274071 0.977866837378 0.518317393228 0.910140697955 0.0946346802491 0.72876433136 -1.12876262626 0.98258134773 4
1.3804.164 1.78304578066 0.962977748989 -0.011527556351 0.87909379818 0.160614621632 0.762914977538 0.0738382676323 0.723792026293 -2.35257286432 0.937541324444 4
1.3804.2476 1.92866574908 0.946007901971 -0.0516767763808 0.893229766521 0.107461657912 0.885924768462 0.0935846841081 0.834680277684 1.55331753555 0.919142455848 4
1.3805.176 1.69569524519 0.958995073156 -0.00770710698234 0.948395494473 0.281698839628 0.91709662221 0.109070228306 0.890472888641 -2.76591324201 0.980448075806 4
1.3805.2115 2.06636174272 0.933254129789 -0.0473836509418 0.94253063181 0.0552984131375 0.72848759794 0.0730064584678 0.810622088148 1.88616894977 0.914337471935 4
1.3805.213 2.02550743931 0.982513142533 -0.0205705043406 0.984621077672 -0.11285075464 0.849375913698 0.0609414918549 0.881145662093 -0.874857142857 0.981246362199 4
1.3806.317 1.70701554841 0.946862551646 -0.00745346692393 0.963162097254 0.0611065994755 0.913371635692 0.113560697169 0.746940979358 -0.779823529412 0.896038624138 4
1.3806.699 1.87786761036 0.961481105794 -0.0240309102182 0.915665449526 0.0823639635315 0.492625359692 0.111608894451 0.754170402766 -1.03094117647 0.946509289204 4
1.3807.1436 2.07844284902 0.952108500051 -0.0438010694046 0.972183528203 0.00613834936569 0.851512085343 0.0822336907069 0.866738260607 3.27920098039 0.959639172259 4
1.3807.48 2.13062056908 0.961012989461 -0.00981635301189 0.983351328285 1.53387845258 0.646609647194 0.0750935294268 0.831761727714 -0.733048309179 0.980318363877 4
1.3808.91 1.73938690538 0.949780255031 -0.0132410127311 0.982910860005 -0.457895718491 0.811515031322 0.081362918361 0.825709862642 -0.768125628141 0.921771261499 4
1.3809.1058 1.22672891544 0.919207877182 -0.0119552680443 0.983979772981 -0.368652820083 0.881961974558 0.133855467454 0.88434908856 -0.312696969697 0.871582595964 4
1.3809.1208 1.94995140437 0.984991868138 -0.0119357784757 0.857680066454 0.145527480503 0.669956973153 0.0818861766002 0.794323059384 -0.68787037037 0.93973973798 4
1.3809.1351 1.72901636776 0.969873882279 -0.0118960330849 0.960682142096 0.191719506478 0.726244653184 0.122369524847 0.808184683403 -1.74732075472 0.922093768115 4
1.3809.2710 1.90235274191 0.969932033462 -0.1655158804 0.900167387776 -0.123669847791 0.715946571865 0.0700053288481 0.913003477515 1.41069387755 0.957859930362 4
1.3810.1131 1.96524986093 0.940475911616 -0.0523110638897 0.892863944819 0.0262487730557 0.664021528382 0.0785564127899 0.894362339038 4.89579452055 0.979378360555 4
1.3810.19 0.468831739046 0.980559451398 -0.0143023667035 0.985438360121 0.118182154008 0.65703684344 0.141048972681 0.879876033782 -5.41242424242 0.871214442573 4
1.3810.2163 1.95436714164 0.981172280773 -0.101847522732 0.965910687786 0.196201815215 0.815318348011 0.107115762749 0.810748944068 2.49082901554 0.975585475711 4
1.3811.138 2.01700735778 0.922559305002 -0.0040315294522 0.987310009978 -0.239502428409 0.777771795049 0.0712168245069 0.866998339913 -0.707112612613 0.952792194062 4
1.3811.175 1.6744410554 0.935514749443 -0.0191772549074 0.973393842023 0.383645433749 0.746621682189 0.0978402426119 0.793799795574 -2.50549765258 0.964721420242 4
1.3813.1263 1.5752344209 0.965374778272 -0.0331853429348 0.944322673315 -0.0179906295747 0.799811718622 0.102795364362 0.886540291703 2.68333179724 0.964255664068 4
1.3813.52 1.63833562571 0.957954641897 -0.00587836171604 0.961723920849 0.361047734944 0.762893869574 0.0911670599705 0.824644654221 -2.31185915493 0.956583500746 4
1.3814.139 1.45922436882 0.900402440092 -0.0467380904286 0.894227207228 -0.0505454965129 0.706874665598 0.110309135371 0.877172498326 -0.358753554502 0.899063979802 4
1.3924.64 1.86469524746 0.962023948763 -0.0218158641653 0.966997990487 0.149425220749 0.871362345677 0.100736786013 0.875933405212 -0.881311004785 0.918821841819 4
1.3925.1293 2.11542818105 0.965702620455 -0.0157183807856 0.955724040631 0.163588658635 0.817316986059 0.0736446765408 0.861883925943 -1.33424878049 0.973390889838 4
1.3925.2038 2.28888704538 0.975179070688 -0.053374044505 0.963513586732 0.213058297624 0.742614628246 0.0898324946397 0.867552829836 1.55517924528 0.967709907722 4
1.3926.365 1.62442696063 0.957102316764 -0.00997863356458 0.95844459812 0.0949665444373 0.882356215566 0.150406959811 0.661985755645 -1.30181696429 0.96352624007 4
1.3927.1187 1.91839262973 0.97740337505 -0.0324516121954 0.907384239444 0.100751967498 0.851760585651 0.0872997787445 0.826082707606 -0.607545454545 0.970026076662 4
1.3928.1750 1.98883517992 0.943750797798 -0.0723962636898 0.940876643218 0.313896395278 0.83655292038 0.0540433793421 0.854457128913 1.15964454976 0.938509966927 4
1.3928.463 1.84255119469 0.961766046636 -0.0239535857614 0.890981007442 -0.135717633294 0.812521367664 0.0555045301815 0.722985175235 0.264894009217 0.981640657497 4
1.3929.247 1.76670322094 0.938822403119 -0.0147137059805 0.951937591597 0.283167497314 0.816061275988 0.137233502829 0.677113693523 -0.2115 0.97810230957 4
1.3929.255 1.9751915628 0.926660666185 -0.0093003268226 0.924235510834 -0.0650789947578 0.819946119456 0.0950150888748 0.902068483284 -0.0769777777778 0.951942624262 4
1.3930.1050 1.90149255083 0.937383157319 -0.0177165569779 0.950204759342 0.27564746041 0.616330327368 0.0819170092457 0.888248552284 -0.710737327189 0.925937564244 4
1.3930.1143 2.0679304037 0.947403599671 -0.0111894612429 0.923066382963 0.18589880849 0.796148615806 0.105870889279 0.891294796657 -1.65344292237 0.898727074933 4
1.3930.1846 1.76269141877 0.98231853643 -0.0319312570005 0.926171302932 0.108354498203 0.852974350538 0.121072661668 0.70458996703 2.62058119658 0.892626242384 4
1.3930.962 1.22946519235 0.975240323896 -0.0218480196691 0.972435795489 -0.211913830689 0.856785597197 0.0854827072725 0.899858635615 -1.0347826087 0.964710538107 4
1.3931.127 1.82213148635 0.947848977335 -0.00677719884943 0.944807590826 0.163419026432 0.724355560822 0.050540103475 0.746338910251 -0.43152293578 0.959933642816 4
1.3931.146 1.89625876976 0.909638276931 -0.00527393066297 0.990211408769 0.0168741603695 0.869052855443 0.0754638473045 0.894856541603 -0.0398879310345 0.936121960474 4
1.3931.98 1.69452412904 0.963637858285 -0.00825263483057 0.909713409555 0.465246181255 0.874662501248 0.100516644321 0.854900174185 -0.61626754386 0.944207061225 4
1.3932.110 1.984207058 0.943128208958 -0.00998171083246 0.956718036968 0.939577160567 0.860372164213 0.131701072498 0.712230316044 -1.81844690265 0.971996422849 4
1.3932.557 1.14798712396 0.948663912482 -0.0252946954343 0.967710992726 -0.059116910808 0.817504674348 0.114838245108 0.919299858372 0.541893023256 0.981406176185 4
1.3933.329 2.01475223099 0.912411071329 -0.0123640081421 0.942281808438 -0.00566437536557 0.841417671227 0.0812616680096 0.758672499253 -0.949475555556 0.968387153788 4
1.3934.683 1.99362459051 0.964679059088 -0.0192341543237 0.881987964687 0.227265492122 0.737061860554 0.0529385402414 0.82622474348 -0.997835616438 0.938071818872 4
1.4046.2388 2.14176676446 0.973693075013 -0.0365401988541 0.961490663586 0.00529617522292 0.859865185438 0.0964777312879 0.620043746869 -0.223375609756 0.890174116484 4
1.4047.2469 1.83327394848 0.987431795932 -0.078872038523 0.890218129658 -0.00799348614816 0.879492219405 0.0835013523256 0.86411964534 0.227529126214 0.942482204321 4
1.4047.536 1.64461479803 0.890249657019 -0.0430645914224 0.966576801163 -0.370094036989 0.676407637522 0.101255906656 0.867656841015 3.00644549763 0.980904435612 4
1.4048.1635 1.92708245741 0.973654370544 -0.0270864386677 0.985220161701 0.325338507315 0.837089310834 0.0604231526625 0.733571896295 -1.36797129187 0.970185832149 4
1.4049.169 1.93520032782 0.95937489171 -0.00893338074645 0.8801283385 0.138321154511 0.839305695059 0.0967860326312 0.855264239222 -1.40221105528 0.985291357898 4
1.4049.1986 1.63135001662 0.817152897321 -0.0638288725616 0.963595776367 0.618070496723 0.020347780329 0.205046912329 0.203877169053 1.23732432432 0.944585962775 4
1.4050.107 2.25358241411 0.923958073962 -0.0167918694118 0.964367000067 0.621204065253 0.56080294503 0.117298349424 0.703803746488 0.701282608696 0.956567766758 4
1.4050.1680 1.90306691489 0.979368137214 -0.0273024891694 0.958124428687 0.175347878273 0.893496613928 0.0613590744826 0.824279653101 -1.0657962963 0.982960381366 4
1.4051.2318 1.67318639482 0.936246695369 -0.011154369057 0.896563275502 0.136117369414 0.914936475836 0.0876997095309 0.850716969541 -1.22641666667 0.94945467171 4
1.4051.445 1.70270411247 0.921155684708 -0.0101018509315 0.964319159658 -0.116680139048 0.932108691936 0.0710031590411 0.852207293047 -0.623129807692 0.921736353609 4
1.4051.479 1.43725451024 0.956951209341 -0.0390952534746 0.962637648116 0.799767457237 0.751314945367 0.122701851838 0.869126666978 1.96705454545 0.959780959462 4
1.4052.2379 1.85788260836 0.9515153148 -0.0124878104641 0.909512891577 0.591742067788 0.588258904013 0.0696409489416 0.798356251374 -1.91588 0.968089509493 4
1.4052.2486 2.08521207308 0.966098487576 -0.0113837995705 0.960293198942 0.242930793776 0.833135952879 0.0857213459084 0.905077567942 -0.708471153846 0.918606069512 4
1.4052.379 2.17730858637 0.944669641455 -0.0169273245137 0.945140757741 0.298120693126 0.807928056138 0.0703338568643 0.751682218668 0.263941463415 0.959510146806 4
1.4053.146 2.14064054169 0.975161287528 -0.0111715101405 0.985953440179 0.296759665626 0.895279719958 0.0548367498225 0.86994287055 -0.725363636364 0.986132391709 4
1.4053.197 2.07624616014 0.985189571335 -0.0165895443239 0.955544996397 0.518840028362 0.774156403969 0.0758335018917 0.882745122666 -0.492068965517 0.895959143839 4
1.4053.208 2.10056954334 0.963148946109 -0.0240528089299 0.881605757709 0.15270549108 0.736728029537 0.144137110168 0.888533517203 -0.762071090047 0.876961240023 4
1.4053.255 1.91298668609 0.965712464307 -0.0259634098258 0.932916039171 0.123907951414 0.80596774155 0.0698945233532 0.794296850562 -0.730285024155 0.91810663969 4
1.4054.2524 1.81654660296 0.961416634073 -0.0380985005503 0.959313918138 0.239489128999 0.799153771692 0.0848443766925 0.729989143439 1.10432110092 0.989669242671 4
1.4055.98 1.06482948518 0.956114562587 -0.0328979373339 0.955144312733 0.66127656666 0.869711390925 0.143402499478 0.880316622814 -1.28429326923 0.972163521673 4
1.4056.186 1.78193049661 0.891202522608 -0.0260957408918 0.96129389192 0.0860401227611 0.89043999636 0.119695220161 0.46714695096 -1.00741826923 0.824371665239 4
1.4168.1754 1.83770439198 0.921776409216 -0.0392954305312 0.975212527529 0.352666123967 0.817093441881 0.0853710891198 0.731797440679 1.57439545455 0.978671107056 4
1.4168.192 1.87276516692 0.969190709433 -0.00770967634596 0.939430446102 0.0832925424437 0.803437488624 0.0701652852928 0.806350878872 -1.14260454545 0.914056267236 4
1.4168.409 1.84820407394 0.965130923163 -0.00833750615995 0.956325695404 -0.174459492743 0.730582357803 0.178061313957 0.742091375163 -0.528796875 0.926413332973 4
1.4168.434 0.654032847946 0.958592585802 -0.0405037722189 0.962111585016 -0.0229608472441 0.778784712634 0.127737123104 0.838368755003 0.0188341708543 0.957953482415 4
1.4170.1016 2.11895525876 0.891336171561 -0.0214567797136 0.969734088388 0.134256969179 0.841770650581 0.0806081238461 0.736657252934 0.677509009009 0.960201758626 4
1.4170.316 1.81496940119 0.966694400331 -0.0202219289431 0.959993801425 0.162948559015 0.840503012571 0.091089299416 0.78791612265 -0.636097777778 0.945603590937 4
